Monomer_ID,SMILES,Affinity_Type,pKi
12931,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1n1cc(CNC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,Ki,6.577
12932,CC(=O)N[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@H]1n1cc(COC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,Ki,6.662
12933,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1n1cc(COC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,Ki,8.137
12934,COC(=O)[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)n1cc(CNC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,Ki,8.119
12935,COC(=O)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n1cc(CNC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,Ki,6.423
12936,COC(=O)[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)n1cc(COC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,Ki,8.155
12937,COC(=O)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n1cc(COC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,Ki,8.143
12938,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)n1cc(CNC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,Ki,8.125
12939,NS(=O)(=O)c1ccc(cc1)C(=O)NCc1cn(nn1)[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,Ki,6.573
12940,CC(=O)OC[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O)n1cc(COC(=O)c2ccc(cc2)S(N)(=O)=O)nn1,Ki,6.374
12941,NS(=O)(=O)c1ccc(cc1)C(=O)OCc1cn(nn1)[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,Ki,8.137
12942,CO[C@H]1O[C@H](Cn2cc(CNC(=O)c3ccc(cc3)S(N)(=O)=O)nn2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,Ki,7.357
12943,CO[C@H]1O[C@H](Cn2cc(CNC(=O)c3ccc(cc3)S(N)(=O)=O)nn2)[C@@H](O)[C@H](O)[C@H]1O,Ki,7.046
12944,CO[C@H]1O[C@H](Cn2cc(COC(=O)c3ccc(cc3)S(N)(=O)=O)nn2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,Ki,7.301
12945,CO[C@H]1O[C@H](Cn2cc(COC(=O)c3ccc(cc3)S(N)(=O)=O)nn2)[C@@H](O)[C@H](O)[C@H]1O,Ki,8.066
13054,CCN[C@@H]1C[C@@H](C)S(=O)(=O)c2sc(cc12)S(N)(=O)=O |r|,Ki,8.046
13056,CCN[C@@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(N)(=O)=O |r|,Ki,8.523
13057,CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CO[C@@]2(COS(N)(=O)=O)O1 |r|,Ki,7.921
13058,NS(=O)(=O)Oc1ccc2c3CCCCCc3c(=O)oc2c1,Ki,7.678
13063,Cc1onc(c1-c1ccc(cc1)S(N)(=O)=O)-c1ccccc1,Ki,7.367
13076,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,Ki,6.538
13530,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,Ki,7.52
14718,Cc1cc(C)[n+](c(C)c1)-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O,Ki,9.585
14719,CC(C)c1cc(C)cc(C)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O,Ki,9.409
14720,CC(C)c1cc(C)cc(C(C)C)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O,Ki,8.812
14721,Cc1cc([n+](-c2ccc(cc2)S(=O)(=O)Nc2nnc(s2)S(N)(=O)=O)c(c1)C(C)(C)C)C(C)(C)C,Ki,8.504
14722,Cc1cc(cc(C)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,9.699
14723,CCc1cc(cc(CC)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,9.678
14724,CCCc1cc(cc(CCC)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.462
14725,CCCCc1cc(cc(CCCC)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.335
14726,CC(C)c1cc(cc(C(C)C)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.793
14727,Cc1cc(cc(-c2ccccc2)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.917
14728,CCc1cc(cc(-c2ccccc2)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.943
14729,CCCc1cc(cc(-c2ccccc2)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.409
14730,CC(C)c1cc(cc(-c2ccccc2)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.427
14731,CCCCc1cc(cc(-c2ccccc2)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.305
14732,CC(C)(C)c1cc(cc(-c2ccccc2)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.386
14733,Cc1cc(-c2ccccc2)[n+](-c2ccc(cc2)S(=O)(=O)Nc2nnc(s2)S(N)(=O)=O)c(c1)-c1ccccc1,Ki,8.321
14734,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)-[n+]2c(cc(cc2-c2ccccc2)-c2ccccc2)-c2ccccc2)s1,Ki,8.225
14735,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)-[n+]2c(cccc2-c2ccccc2)-c2ccccc2)s1,Ki,8.307
14736,Cc1cc(C)[n+](c(C)c1C)-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O,Ki,9.523
14737,Cc1cc(c(C)c(C)[n+]1-c1ccc(cc1)S(=O)(=O)Nc1nnc(s1)S(N)(=O)=O)-c1ccccc1,Ki,8.907
15222,NS(=O)(=O)c1ccc(cc1)N=[N+]=[N-],Ki,7.328
15223,CC(=O)OC[C@H]1O[C@@H](OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O |r|,Ki,7.337
15224,CC(=O)OC[C@H]1O[C@@H](OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O |r|,Ki,8.167
15225,"CC(=O)O[C@@H]1COC(OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O |r,w:7.7|",Ki,8.032
15226,NS(=O)(=O)c1ccc(cc1)-n1cc(CO[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)nn1 |r|,Ki,8.119
15227,CC(=O)OC[C@H]1O[C@@H](OCc2cn(nn2)-c2ccc(cc2)S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O |r|,Ki,8.108
15228,NS(=O)(=O)c1ccc(cc1)-n1cc(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nn1 |r|,Ki,8.06
15229,NS(=O)(=O)c1ccc(cc1)-n1cc(CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)nn1 |r|,Ki,7.276
15230,"NS(=O)(=O)c1ccc(cc1)-n1cc(COC2OC[C@@H](O)[C@@H](O)[C@@H]2O)nn1 |r,w:15.15|",Ki,8.161
15231,NS(=O)(=O)c1ccc(cc1)-n1cc(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)nn1 |r|,Ki,8.377
15232,NS(=O)(=O)c1ccc(cc1)-n1cc(CO[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)nn1 |r|,Ki,7.319
15233,NS(=O)(=O)c1ccc(cc1)-n1cc(CO)nn1,Ki,7.319
16643,CC(=O)Nc1ccc(cc1)S(N)(=O)=O,Ki,6.609
16644,NS(=O)(=O)c1ccc(NC(=O)C(F)(F)F)cc1,Ki,6.876
16645,CCC(=O)Nc1ccc(cc1)S(N)(=O)=O,Ki,6.635
16646,CCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,Ki,6.644
16647,CC(C)C(=O)Nc1ccc(cc1)S(N)(=O)=O,Ki,6.588
16648,CCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,Ki,6.67
16649,CC(C)(C)C(=O)Nc1ccc(cc1)S(N)(=O)=O,Ki,6.638
16650,CCCCCC(=O)Nc1ccc(cc1)S(N)(=O)=O,Ki,7.201
16651,NS(=O)(=O)c1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,Ki,7.18
16652,NS(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1,Ki,7.432
16653,NS(=O)(=O)c1ccc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,Ki,7.77
16654,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,Ki,6.62
16655,NS(=O)(=O)c1ccc(CNC(=O)Nc2ccccc2)cc1,Ki,6.979
16656,NS(=O)(=O)c1ccc(CCNC(=O)Nc2ccccc2)cc1,Ki,7.125
16657,NS(=O)(=O)c1ccc(CCNC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,Ki,7.886
16658,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,Ki,7.31
16659,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccccc2)cc1,Ki,7.398
16660,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccccc2)cc1,Ki,7.553
16661,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,Ki,8.046
16662,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(cc2)[N+]([O-])=O)cc1,Ki,8.0
16663,CC(=O)Nc1ccc(cc1)S(=O)(=O)NCCc1ccc(cc1)S(N)(=O)=O,Ki,7.125
16664,NS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,Ki,7.886
16665,NS(=O)(=O)c1ccc(CNC(=O)c2cc3ccccc3oc2=O)cc1,Ki,7.921
16666,NS(=O)(=O)c1ccc(CCNC(=O)c2cc3ccccc3oc2=O)cc1,Ki,8.0
16667,NS(=O)(=O)c1ccc(cc1)\N=C/c1ncc[nH]1,Ki,6.921
16668,CC(C)(C)C(=O)Nc1nnc(s1)S(N)(=O)=O,Ki,9.18
16669,NS(=O)(=O)c1nnc(NC(=O)c2ccccc2)s1,Ki,8.699
16670,NS(=O)(=O)c1nnc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)s1,Ki,8.699
16671,Cn1nc(s\c1=N\C(=O)c1ccco1)S(N)(=O)=O,Ki,8.222
16672,Cn1nc(s\c1=N\C(=O)c1ccccc1)S(N)(=O)=O,Ki,7.77
19461,Oc1ccc(cc1)C1CC(=O)c2c(O)cc(O)cc2O1,Ki,6.947
22840,O=C1N(CN2CCCCC2)c2ccccc2C1=O,Ki,8.301
22841,O=C1N(CN2CCOCC2)c2ccccc2C1=O,Ki,8.301
23409,COc1cc(ccc1O)-c1oc2cc(O)cc(O)c2c(=O)c1O,Ki,6.357
25896,NS(=O)(=O)Oc1ccc2C=C(CC3CCCCCC3)S(=O)(=O)c2c1 |t:9|,Ki,7.854
25897,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F,Ki,6.362
25900,NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc12,Ki,6.86
25902,NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl,Ki,7.187
25904,NNC(=O)c1[nH]c2ccc(cc2c1-c1ccccc1)S(N)(=O)=O,Ki,8.143
25905,"Cc1ccccc1-c1c([nH]c2ccc(cc12)S(N)(=O)=O)C(=O)NN |(-3.28,7.1,;-1.8,7.52,;-1.42,9.01,;.06,9.43,;1.17,8.36,;.79,6.86,;-.69,6.44,;-1.17,4.98,;-.26,3.73,;-1.17,2.49,;-2.63,2.96,;-3.97,2.19,;-5.3,2.96,;-5.3,4.5,;-3.97,5.27,;-2.63,4.5,;-6.63,5.27,;-7.97,6.04,;-5.86,6.61,;-7.4,3.94,;1.28,3.73,;2.05,2.4,;2.05,5.07,;3.59,5.07,)|",Ki,7.936
25906,Cc1cccc(c1)-c1c([nH]c2ccc(cc12)S(N)(=O)=O)C(=O)NN,Ki,7.315
25907,Cc1ccc(cc1)-c1c([nH]c2ccc(cc12)S(N)(=O)=O)C(=O)NN,Ki,7.218
25908,"NNC(=O)c1[nH]c2ccc(cc2c1-c1ccccc1F)S(N)(=O)=O |(3.59,5.07,;2.05,5.07,;1.28,3.73,;2.05,2.4,;-.26,3.73,;-1.17,2.49,;-2.63,2.96,;-3.97,2.19,;-5.3,2.96,;-5.3,4.5,;-3.97,5.27,;-2.63,4.5,;-1.17,4.98,;-.69,6.44,;.79,6.86,;1.17,8.36,;.06,9.43,;-1.42,9.01,;-1.8,7.52,;-3.28,7.1,;-6.63,5.27,;-7.97,6.04,;-5.86,6.61,;-7.4,3.94,)|",Ki,7.444
25909,NNC(=O)c1[nH]c2ccc(cc2c1-c1cccc(F)c1)S(N)(=O)=O,Ki,8.066
25910,NNC(=O)c1[nH]c2ccc(cc2c1-c1ccc(F)cc1)S(N)(=O)=O,Ki,7.81
25911,"NNC(=O)c1[nH]c2ccc(cc2c1-c1ccccc1Cl)S(N)(=O)=O |(3.59,5.07,;2.05,5.07,;1.28,3.73,;2.05,2.4,;-.26,3.73,;-1.17,2.49,;-2.63,2.96,;-3.97,2.19,;-5.3,2.96,;-5.3,4.5,;-3.97,5.27,;-2.63,4.5,;-1.17,4.98,;-.69,6.44,;.79,6.86,;1.17,8.36,;.06,9.43,;-1.42,9.01,;-1.8,7.52,;-3.28,7.1,;-6.63,5.27,;-7.97,6.04,;-5.86,6.61,;-7.4,3.94,)|",Ki,7.411
25912,NNC(=O)c1[nH]c2ccc(cc2c1-c1cccc(Cl)c1)S(N)(=O)=O,Ki,8.036
25913,NNC(=O)c1[nH]c2ccc(cc2c1-c1ccc(Cl)cc1)S(N)(=O)=O,Ki,7.936
25914,"NNC(=O)c1[nH]c2ccc(cc2c1-c1ccccc1Br)S(N)(=O)=O |(3.59,5.07,;2.05,5.07,;1.28,3.73,;2.05,2.4,;-.26,3.73,;-1.17,2.49,;-2.63,2.96,;-3.97,2.19,;-5.3,2.96,;-5.3,4.5,;-3.97,5.27,;-2.63,4.5,;-1.17,4.98,;-.69,6.44,;.79,6.86,;1.17,8.36,;.06,9.43,;-1.42,9.01,;-1.8,7.52,;-3.28,7.1,;-6.63,5.27,;-7.97,6.04,;-5.86,6.61,;-7.4,3.94,)|",Ki,7.314
25915,NNC(=O)c1[nH]c2ccc(cc2c1-c1cccc(Br)c1)S(N)(=O)=O,Ki,7.267
25916,NNC(=O)c1[nH]c2ccc(cc2c1-c1ccc(Br)cc1)S(N)(=O)=O,Ki,7.389
25917,COc1cccc(c1)-c1c([nH]c2ccc(cc12)S(N)(=O)=O)C(=O)NN,Ki,8.131
25918,"NNC(=O)c1[nH]c2ccc(cc2c1-c1c(F)c(F)c(F)c(F)c1F)S(N)(=O)=O |(3.94,3.73,;2.61,4.5,;1.28,3.73,;2.05,2.4,;-.26,3.73,;-1.17,2.49,;-2.63,2.96,;-3.97,2.19,;-5.3,2.96,;-5.3,4.5,;-3.97,5.27,;-2.63,4.5,;-1.17,4.98,;-.69,6.44,;-1.8,7.52,;-3.28,7.1,;-1.42,9.01,;-2.52,10.08,;.06,9.43,;.44,10.92,;1.17,8.36,;2.65,8.78,;.79,6.86,;1.89,5.79,;-6.63,5.27,;-7.97,6.04,;-5.86,6.61,;-7.4,3.94,)|",Ki,8.155
26190,Oc1ccc(O)cc1,Ki,7.046
26194,OC(=O)c1ccc(O)cc1,Ki,6.06
26196,Oc1ccc(cc1)C#N,Ki,6.967
26994,NS(O)(=O)=O,Ki,9.409
26995,NS(N)(=O)=O,Ki,8.947
26996,OB(O)c1ccccc1,Ki,7.636
26997,O[As](O)(=O)c1ccccc1,Ki,7.308
26998,NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl,Ki,7.041
26999,NS(=O)(=O)c1ccc(cc1)N1CCCCS1(=O)=O,Ki,8.155
29277,NS(=O)(=O)c1ccc(CCC(O)=O)cc1,Ki,6.305
33266,NS(=O)(=O)c1ccc(cc1)N=Nc1ccc(O)cc1 |w:10.10|,Ki,6.177
33267,Nc1ccc(cc1)\N=N\c1ccc(cc1)S(N)(=O)=O,Ki,6.975
33268,CNc1ccc(cc1)\N=N\c1ccc(cc1)S(N)(=O)=O,Ki,7.032
33269,CN(C)c1ccc(cc1)\N=N\c1ccc(cc1)S(N)(=O)=O,Ki,6.195
33270,NS(=O)(=O)c1ccc(cc1)\N=N\c1ccc(NCS([O-])(=O)=O)cc1,Ki,6.979
33271,CN(CS([O-])(=O)=O)c1ccc(cc1)\N=N\c1ccc(cc1)S(N)(=O)=O,Ki,6.983
33272,NS(=O)(=O)c1cccc(c1)N=Nc1ccc(O)cc1 |w:10.10|,Ki,6.975
33273,Nc1ccc(cc1)\N=N\c1cccc(c1)S(N)(=O)=O,Ki,7.056
33274,CN(C)c1ccc(cc1)\N=N\c1cccc(c1)S(N)(=O)=O,Ki,6.979
33275,NS(=O)(=O)c1cccc(c1)\N=N\c1ccc(NCS([O-])(=O)=O)cc1,Ki,6.971
33276,CN(CS([O-])(=O)=O)c1ccc(cc1)\N=N\c1cccc(c1)S(N)(=O)=O,Ki,6.963
33279,CCCCCCCCOS(N)(=O)=O,Ki,8.585
33280,CCCCCCCCCCOS(N)(=O)=O,Ki,9.155
33281,NS(=O)(=O)OCCCCCCCCOS(N)(=O)=O,Ki,7.836
33282,NS(=O)(=O)OCCCCCCCCCCOS(N)(=O)=O,Ki,7.611
35726,NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,Ki,7.301
35727,NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(F)c1,Ki,6.409
35728,NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(Cl)c1,Ki,7.301
35729,NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(Br)c1,Ki,7.284
35730,NS(=O)(=O)c1ccc(CNC(=O)Cc2cccs2)cc1,Ki,7.284
35731,NS(=O)(=O)c1ccc(CCNC(=O)Cc2cccs2)cc1,Ki,7.276
35732,NS(=O)(=O)c1nnc(NC(=O)Cc2cccs2)s1,Ki,7.292
35733,NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,Ki,8.046
35734,NS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2)cc1,Ki,7.268
35735,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccccc2)cc1,Ki,7.174
35736,NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)c(F)c1,Ki,7.215
35737,NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)c(Cl)c1,Ki,7.237
35738,NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)c(Br)c1,Ki,6.403
35739,NS(=O)(=O)c1ccc(NC(=O)Cc2ccccn2)cc1,Ki,7.161
35740,NS(=O)(=O)c1ccc(NC(=O)Cc2ccncc2)cc1,Ki,7.131
35741,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccncc2)cc1,Ki,7.013
35742,NS(=O)(=O)c1nnc(NC(=O)Cc2ccccc2)s1,Ki,7.292
36190,C[C@H]1CCCC[C@H]1O,Ki,6.469
39340,Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,Ki,6.458
45791,OC(=O)c1ccc(cc1)N1C(=O)c2ccccc2C1=O,Ki,6.78
45795,Cc1ccc(cc1)S(=O)(=O)Nc1ccc2ccccc2c1,Ki,6.314
54376,CCCCCCc1cc2cc(C(=O)OCC)c(=O)oc2cc1O,Ki,6.107
54586,COc1ccc(cc1OC)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1ccccc1 |c:13|,Ki,7.569
54659,COc1ccc(cc1)C1CC(=NN1c1ccc(cc1)S(N)(=O)=O)c1cccs1 |c:11|,Ki,7.432
60962,CCOC1Oc2c(F)cccc2C(=O)\C1=C/Nc1ccc(cc1)S(N)(=O)=O,Ki,6.36
60967,Cc1ccc(cc1)S(=O)(=O)N[C@H]1[C@@H](O)CC[C@H](O)[C@@H]1O |r|,Ki,6.328
60968,Cc1ccc(cc1)S(=O)(=O)N[C@H]1[C@@H](O)CC[C@@H](O)[C@@H]1O |r|,Ki,6.086
60969,Cc1c(CCO)sc[n+]1C,Ki,6.106
60970,CCOc1ccc2N=CC(CS(N)(=O)=O)Sc2c1 |c:7|,Ki,7.959
75364,NS(=O)(=O)c1ccc(NC(=O)N2CCN(Cc3ccccc3)CC2)cc1,Ki,8.187
81195,NC1CCc2cc(O)c(O)cc2C1,Ki,6.357
81918,NS(=O)(=O)c1ccc(Br)cc1,Ki,7.092
81919,NS(=O)(=O)c1ccc(I)cc1,Ki,7.092
81920,NS(=O)(=O)c1ccc(O)cc1,Ki,8.699
81921,COc1ccc(cc1)\N=N\c1ccc(cc1)S(=O)(=O)N(C)C,Ki,6.064
81922,CN(C)S(=O)(=O)c1ccc(cc1)N=Nc1ccc(O)cc1 |w:12.12|,Ki,6.506
81923,CNS(=O)(=O)c1ccc(cc1)N=Nc1ccc(O)cc1 |w:11.11|,Ki,6.558
82103,"NS(=O)(=O)c1nnc(NC(=O)[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)s1 |r,THB:12:13:19.11.20:16,14:13:19:15.20.16|",Ki,8.0
82104,"NS(=O)(=O)c1nnc(NC(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)s1 |r,THB:13:14:20.12.21:17,15:14:20:16.21.17|",Ki,7.886
82123,CCN[C@@H]1CN(CCC(C)=O)S(=O)(=O)c2sc(cc12)S(N)(=O)=O |r|,Ki,8.523
85561,NS(=O)(=O)NCc1csc(n1)-c1ccc(cc1)S(=O)(=O)c1ccccc1,Ki,7.553
85562,NS(=O)(=O)NCc1csc(n1)-c1ccc(cc1)S(=O)(=O)c1ccc(Cl)cc1,Ki,7.62
85563,NS(=O)(=O)NCc1csc(n1)-c1ccc(cc1)S(=O)(=O)c1ccc(Br)cc1,Ki,7.796
85564,NS(=O)(=O)OCc1csc(n1)-c1ccc(cc1)S(=O)(=O)c1ccccc1,Ki,7.481
85565,NS(=O)(=O)OCc1csc(n1)-c1ccc(cc1)S(=O)(=O)c1ccc(Cl)cc1,Ki,7.523
85566,NS(=O)(=O)OCc1csc(n1)-c1ccc(cc1)S(=O)(=O)c1ccc(Br)cc1,Ki,7.678
85658,CCOc1ccc2nc(sc2c1)C(=O)ON,Ki,8.097
85659,NOC(=O)c1cc(Cl)c(Cl)c(c1)C(=O)ON,Ki,7.523
85660,CC[N+](CC)(CC)CC(=O)Nc1nnc(s1)S(=O)ON,Ki,8.0
88758,NS(=O)(=O)c1ccc(NC(=S)NCCc2ccccc2)cc1,Ki,7.377
91678,NC(=O)c1cn(nc1-c1ccccc1)-c1ccc(cc1)S(N)(=O)=O,Ki,7.678
91679,Cc1ccc(cc1)-c1nn(cc1C(N)=O)-c1ccc(cc1)S(N)(=O)=O,Ki,8.252
91708,NS(=O)(=O)Oc1ccc2C3CCCCCC3C(=O)Oc2c1,Ki,7.678
91709,NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(cc2)-c2ccc(cc2)S(=O)(=O)Nc2ccc(cc2)S(N)(=O)=O)cc1,Ki,7.194
91710,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(cc2)-c2ccc(cc2)S(=O)(=O)NCCc2ccc(cc2)S(N)(=O)=O)cc1,Ki,7.367
91711,NS(=O)(=O)c1cc(c(NS(=O)(=O)c2ccc(cc2)-c2ccc(cc2)S(=O)(=O)Nc2cc(Cl)c(cc2S(N)(=O)=O)S(N)(=O)=O)cc1Cl)S(N)(=O)=O,Ki,6.889
91712,NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(cc2)-c2ccc(cc2)S(=O)(=O)Nc2nnc(s2)S(N)(=O)=O)s1,Ki,7.678
92939,CC1N=C(S\C1=N\C(C)=O)S(N)(=O)=O |c:2|,Ki,7.943
150247,Cc1ncc(n1CCOS(=O)(=O)ON)[N+]([O-])=O,Ki,7.471
150248,Cc1ncc(n1CCNS(=O)(=O)ON)[N+]([O-])=O,Ki,7.996
150249,Cc1ncc(n1CCNC(=S)Nc1ccc(cc1)S(N)(=O)=O)[N+]([O-])=O,Ki,8.26
150250,Cc1ncc(n1CCNC(=S)NCc1ccc(cc1)S(N)(=O)=O)[N+]([O-])=O,Ki,8.131
150251,Cc1ncc(n1CCNC(=S)NCCc1ccc(cc1)S(N)(=O)=O)[N+]([O-])=O,Ki,8.538
150252,Cc1ncc(n1CCNC(=S)Nc1cccc(c1)S(N)(=O)=O)[N+]([O-])=O,Ki,8.18
150253,NS(=O)(=O)c1ccc(NC(=O)Cn2ccnc2[N+]([O-])=O)cc1,Ki,6.481
150254,NS(=O)(=O)c1cccc(NC(=O)Cn2ccnc2[N+]([O-])=O)c1,Ki,8.42
150255,NS(=O)(=O)c1ccc(CNC(=O)Cn2ccnc2[N+]([O-])=O)cc1,Ki,7.432
150256,NS(=O)(=O)c1ccc(CCNC(=O)Cn2ccnc2[N+]([O-])=O)cc1,Ki,8.319
152638,NS(=O)(=O)c1ccc(cc1)N1C(=O)c2ccccc2C1=O,Ki,8.658
178045,COc1ccc(cc1OC)C(=O)CCCCC(=O)c1ccc(OC)c(OC)c1,Ki,6.045
178048,COc1ccc(cc1OC)C(=O)C1=C(CCC1)c1ccc(OC)c(OC)c1 |t:13|,Ki,6.641
