Internal_ID,SMILES
5283,CN1CCN(C(Cc2ccccc2)C1)C(=O)c1ccc(cc1)S(N)(=O)=O
5284,NS(=O)(=O)c1ccc(cc1)NC(=O)CSC(=S)N1CCN(CC1)C1CCCCC1
5285,CC(=O)OCC1OC(NS(=O)(=O)c2ccc(O)cc2)C(=CC1OC(C)=O)OC(C)=O
5286,CCCCCOC([S-])=S
5287,Cc1c([n][n][n]1-c1ccc(cc1)S(N)(=O)=O)-c1[nH]c([n][n]1)SCC(=O)c1ccc(Cl)cc1
5288,NC(=O)c1c[n]([n]c1-c1ccc(cc1)[N+]([O-])=O)-c1ccc(cc1)S(N)(=O)=O
5289,NS(=O)(=O)c1ccc(cc1)NC(=O)Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
5290,NS(=O)(=O)c1ccc(cc1)N1C(=NC(=Cc2ccccc2)C1=O)c1ccccc1
5291,Cc1ccc(cc1)S(=O)(=O)CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1cc2ccccc2oc1=O
5292,O
5293,NS(=O)(=O)c1ccc(CCN=Cc2cc(Cl)ccc2O)cc1
5294,[S-]C(=S)OC1CCCC1
5295,Nc1[n]c(c[n]2c1[n][n](c2=O)-c1ccccc1)-c1ccc(cc1)NC(=O)c1cc(ccc1)S(N)(=O)=O
5296,CCCCc1[nH]c(Cl)c(C=NNc2[n]c(Nc3ccccc3)[n]c(Nc3ccc(cc3)S(N)(=O)=O)[n]2)[n]1
5297,NCCCN(CC(=O)N(CCc1ccccc1)CCc1ccc(cc1)S(N)(=O)=O)CCc1ccccc1
5298,NS(=O)(=O)c1ccc(cc1)-c1[n][n]2cc([n]c2[s]1)-c1ccc(cc1)-c1ccccc1
5299,NS(=O)(=O)c1ccc(cc1)Nc1[n]c(NCCC(O)=O)[n]c(NCCC(O)=O)[n]1
5300,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)N1C(=O)c2c(c(Cl)c(Cl)c(Cl)c2Cl)C1=O
5301,NS(=O)(=O)c1cc(NC(=O)Nc2ccccc2Cl)c(O)cc1
5302,NS(=O)(=O)c1ccc(CCN(CCc2ccccc2)C(=O)CN(CCc2ccccc2)CCC#N)cc1
5303,Cc1cc2c(cc1)C(=O)N(c1ccc(cc1)C(C)=NNC(=O)c1ccc(cc1)S(N)(=O)=O)C2=O
5304,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(O)=O
5305,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)N1C(=O)c2cc(ccc2C1=O)C(C)(C)C
5306,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)N1C(=O)c2c(c(Br)c(Br)c(Br)c2Br)C1=O
5307,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)N1C(=O)C2CC=CCC2C1=O
5308,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)N1C(=O)c2cc(Cl)c(Cl)cc2C1=O
5309,NS(=O)(=O)c1ccc(cc1)-c1[n][n]2cc([n]c2[s]1)-c1ccc(cc1)[N+]([O-])=O
5310,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)N1C(=O)C2C(C1=O)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
5311,CC(=NNC(=O)c1ccc(cc1)S(N)(=O)=O)c1ccc(cc1)N1C(=O)c2ccccc2C1=O
5312,NS(=O)(=O)c1ccc(cc1)NCc1coc2ccccc2c1=O
5313,COc1ccc(cc1)S(=O)(=O)Nc1ccc(cc1)C1C2=C(CC(C)(C)CC2=O)N(c2ccc(cc2)S(N)(=O)=O)C2CC(C)(C)CC(=O)C=21
5314,CC(C)c1cc(cc(-c2ccccc2)[n+]1Cc1ccc(cc1)S(N)(=O)=O)-c1ccccc1
5315,CC(=O)C(=NNc1ccc(Br)cc1)C(=O)Nc1ccc(cc1)S(N)(=O)=O
5316,NS(=O)(=O)c1ccc(CCNc2[n]c(Cl)[n]c(NC(Cc3ccc(O)c(O)c3)C(O)=O)[n]2)cc1
5317,NS(=O)(=O)c1ccc(cc1)NS(=O)(=O)CCNC(=O)Nc1ccc(F)cc1F
5318,CCOc1ccccc1NC(=O)Nc1cc(ccc1O)S(N)(=O)=O
5319,CN(C)c1ccc(C=NCCc2ccc(cc2)S(N)(=O)=O)cc1
5320,NS(=O)(=O)c1ccc(cc1)-[n]1cc([nH]c1=O)-c1ccccc1
5321,Nc1o[n]c(c1S(N)(=O)=O)-c1cc(ccc1)S(N)(=O)=O
5322,CCOC(=O)c1[n][n][n](c1-c1ccc[s]1)-c1ccc(cc1)S(N)(=O)=O
5323,NS(=O)(=O)c1ccc(CNC(=S)NC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)cc1
5324,NS(=O)(=O)c1ccc(cc1)Nc1[n]c(NCC(O)=O)[n]c(NCC(O)=O)[n]1
5325,NS(=O)(=O)c1ccc(CCN=Cc2cc(Br)cc(Br)c2O)cc1
5326,NS(=O)(=O)c1ccc(CNC(=S)NC2OC(CO)C(O)C(O)C2O)cc1
5327,NS(=O)(=O)c1ccc(cc1)C1=NCCN1c1ccccc1
5328,COC(=O)C1OC(O[n]2cc(CNC(=O)c3ccc(cc3)S(N)(=O)=O)[n][n]2)C(O)C(O)C1O
5329,COC(=O)C1OC(C(O)C(O)C1O)[n]1cc(CNC(=O)c2ccc(cc2)S(N)(=O)=O)[n][n]1
5330,O=S1(=O)NC=Nc2ccccc12
5331,NS(=O)(=O)c1c[n](CC(=O)NNC(=O)c2ccco2)ccc1=O
5332,NS(=O)(=O)c1ccc(cc1)NC(=O)c1[n][n](c(c1C(O)=O)-c1ccccc1)-c1cc(ccc1)C#N
5333,CCCC1CCCCC1O
5334,NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccc(cc2)C(O)=O)cc1
5335,NC1Cc2ccc(O)c(O)c2CC1
5336,COc1cc(ccc1O)C=CC(=O)CC(=O)C=Cc1cc(OC)c(O)cc1
5337,CCOC(=O)c1c(-c2ccccc2)[n]([n]c1C(=O)Nc1[n][n]c([s]1)S(N)(=O)=O)-c1cc(ccc1)N=Nc1c(O)ccc2ccccc21
5338,COc1cc(CC2CCCCC2O)cc(Br)c1OC
5339,CC1(C)CC(=O)C2C(C3=C(CC(C)(C)CC3=O)N(c3ccc(cc3)S(N)(=O)=O)C=2C1)c1cc(ccc1)NS(=O)(=O)c1ccccc1
5340,CC(COS(N)(=O)=O)COS(N)(=O)=O
5341,NS(=O)(=O)c1ccc(cc1)-c1c[n]([n][n]1)C1OC(CO)C(O)C(O)C1O
5342,Cc1ccc(cc1)S(=O)(=O)Nc1ccccc1[N+]([O-])=O
5343,NS(=O)(=O)c1ccc(cc1)-[n]1[n]c(CCO)cc1-c1ccccc1
5344,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCNC(C1)CCO
5345,COc1ccccc1-c1cc(c2cc(ccc2[n]1)OC)C(=O)NCCc1ccc(cc1)S(N)(=O)=O
5346,CC(=O)NC(CCCCNC(NC(=O)OC(C)(C)C)=NC(=O)OC(C)(C)C)C(=O)NCc1ccc(cc1)S(N)(=O)=O
5347,NS(=O)(=O)c1ccc(CN=Cc2cc(ccc2)OCc2c[n](CCCOc3cc4oc(=O)ccc4cc3)[n][n]2)cc1
5348,CC(=O)OCC1OC(C(OC(C)=O)C(OC(C)=O)C1OC(C)=O)[n]1cc(CNC(=O)c2ccc(cc2)S(N)(=O)=O)[n][n]1
5349,NS(=O)(=O)c1ccc(CNC(=O)CN2CCN(CC2)c2cccc[n]2)cc1
5350,NS(=O)(=O)c1ccc(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
5351,NS(=O)(=O)c1ccc(CCNC(=O)Nc2cc(c(Cl)cc2)C(F)(F)F)cc1
5352,CCCCc1ccc(cc1)NC(=O)NCCS(=O)(=O)Nc1ccc(cc1)S(N)(=O)=O
5353,NS(=O)(=O)c1ccc(CCN=Cc2ccccc2)cc1
5354,CN(C)c1[n]c(N)[n]c(C[n]2cc(c(=O)cc2)S(N)(=O)=O)[n]1
5355,NS(=O)(=O)c1cccc(c1)-[n]1cc(C[n]2ccc(=O)[nH]c2=O)[n][n]1
5356,COc1cc(ccc1OC)-c1cc(c2ccccc2[n]1)C(=O)Nc1cc(ccc1)S(N)(=O)=O
5357,COc1ccc2cc(ccc2c1Br)-c1cc(CO)[n][n]1-c1ccc(cc1)S(N)(=O)=O
5358,Cc1o[n]c(C)c1C[n]1ccc(=O)c(c1)S(N)(=O)=O
5359,COc1cccc(C=NCc2ccc(cc2)S(N)(=O)=O)c1OCc1c[n](CCCOc2cc3oc(=O)ccc3cc2)[n][n]1
5360,O
5361,NS(=O)(=O)c1c[n]ccc1N1CCN(CC1)c1ccc(Cl)cc1
5362,Oc1ccccc1CNCCCNCc1ccccc1O
5363,NS(=O)(=O)c1ccc(cc1)-c1[n][n]c2SCC(=N[n]12)c1ccc(cc1)[N+]([O-])=O
5364,NS(=O)(=O)c1cc(F)c(cc1)NC(=O)Cc1ccc[s]1
5365,Cc1ccc(cc1)S(=O)(=O)Nc1cc(ccc1)C1C2=C(CC(C)(C)CC2=O)N(c2ccc(cc2)S(N)(=O)=O)C2CC(C)(C)CC(=O)C=21
5366,CC(=O)Nc1cc([n]o1)-c1cc(c(C)cc1)S(N)(=O)=O
5367,NS(=O)(=O)c1cc(NC(=O)c2ccccc2)c(OC(=O)c2ccccc2)c(c1)[N+]([O-])=O
5368,CCCc1cc(cc(-c2ccccc2)[n+]1Cc1ccc(cc1)S(N)(=O)=O)-c1ccccc1
5369,CC(=O)OC1C(OC(C)=O)C(OC2C(OC(C)=O)C(OC(C)=O)C(NC(=S)NCc3ccc(cc3)S(N)(=O)=O)OC2COC(C)=O)OC(COC(C)=O)C1OC(C)=O
5370,Cc1cc[n+](cc1)-c1cc[n]cc1S(N)(=O)=O
5371,CN(C)CCNC(=O)c1cc(-c2ccccc2)[n](-c2ccc(cc2)S(N)(=O)=O)c1C
5372,CCN(CC(=O)N(Cc1ccccc1)CCc1ccc(cc1)S(N)(=O)=O)Cc1ccccc1
5373,CC(=O)OC1C=CC(=O)N1S(=O)(=O)c1ccc(C)cc1
5374,CC1NC(=S)N(CC(O)CCl)C(C=1C(=O)OCC=C)c1ccccc1
5375,NS(=O)(=O)Oc1ccc(cc1)NC(=O)Nc1ccccc1
5376,Cc1c([s]c2[n]c3ccccc3[n]21)C(=O)C=CNc1cc(ccc1)S(N)(=O)=O
5377,NS(=O)(=O)c1cc(Br)c(cc1)NC(=O)Cc1ccccc1
5378,NS(=O)(=O)c1ccc(CCN=Cc2cc(C=NCCc3ccc(cc3)S(N)(=O)=O)ccc2)cc1
5379,Cc1ccc(cc1)S(=O)(=O)Nc1ccccc1
5380,CC(=O)Oc1ccc[n]1S(=O)(=O)c1ccc(C)cc1
5381,NS(=O)(=O)c1ccc(cc1)-c1cc(ccc1)-c1ccc(cc1)S(N)(=O)=O
5382,CC1(C)C2CC(=O)C1(CS(=O)(=O)N=c1[s]c([n][n]1C)S(N)(=O)=O)CC2
5383,NS(=O)(=O)c1ccc(cc1)NC(=S)NN=C1c2cc(I)ccc2NC1=O
5384,Nc1c(C#N)c([n]c2c(N=Nc3ccc(cc3)S(N)(=O)=O)c(N)[n][n]12)-c1ccc(F)cc1
5385,CC(CCC(=O)Nc1c(cc(c(Cl)c1Cl)S(N)(=O)=O)S(N)(=O)=O)C1CCC2C3C(CC(O)C21C)C1(C)CCC(O)CC1CC3O
5386,CC(CCC(=O)Nc1cc(Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O)C1CCC2C3C(CC(O)C21C)C1(C)CCC(O)CC1CC3O
5387,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NCCCC(O)=O
5388,CCc1cc(cc(-c2ccccc2)[n+]1-c1ccc(cc1)S(N)(=O)=O)-c1ccccc1
5389,NS(=O)(=O)c1cc(ccc1)NC(=O)NC=CC=Cc1cc2OCOc2cc1
5390,NS(=O)(=O)c1ccc(cc1)NC(=[Se])NC(=O)c1ccc2OCOc2c1
5391,NS(=O)(=O)c1ccc(CCN=Cc2ccc(cc2)-c2cccc[n]2)cc1
5392,NS(=O)(=O)c1ccc(cc1)NS(=O)(=O)CCNC(=O)Nc1c(F)c(F)c(F)c(F)c1F
5393,NS(=O)(=O)c1c[n](CC(=O)NS(=O)(=O)c2ccccc2Cl)ccc1=O
5394,NS(=O)(=O)c1ccc(cc1)N=Cc1cc(Cl)ccc1O
5395,NS(=O)(=O)c1ccc(cc1)-[n]1[n][n]c(C(O)=O)c1-c1ccc(Br)cc1
5396,NS(=O)(=O)c1cc(ccc1)-c1[n][n]c(o1)-c1ccc(cc1)C#N
5397,Cc1ccc(cc1)C(=O)CN(C=CC(=O)C(F)(F)F)c1ccc(cc1)S(N)(=O)=O
5398,CC(Nc1[n]c(NCCc2ccc(cc2)S(N)(=O)=O)[n]c(NC(C)C(O)=O)[n]1)C(O)=O
5399,CSCCC(NC(=O)c1cc(c(Cl)cc1)S(N)(=O)=O)C(O)=O
5400,NS(=O)(=O)c1cc(ccc1)NCC(=O)N1CCN(Cc2ccc(Cl)cc2)CC1
5401,C[n]1[n]c(cc1C(=O)OC)-c1c[n](CC)c2ccccc21
5402,COc1ccc(cc1)NS(=O)(=O)c1ccc(cc1)-[n]1[n]cc2c1CC(CC2=O)c1ccccc1
5403,CC(C)c1ccccc1NC(=O)Nc1cc(ccc1)S(N)(=O)=O
5404,[O-][N+](=O)c1cccc2c1C(=O)C(O)(O)C2=O
5405,O
5406,NS(=O)(=O)c1ccc(CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
5407,COc1cc(CC2CCCCC2O)c(Br)c(Br)c1OC
5408,NS(=O)(=O)c1[n][n]c(NC(=O)c2c(-c3ccccc3)[n]([n]c2C(=O)Nc2[n][n]c([s]2)S(N)(=O)=O)-c2cc(ccc2)N=Nc2c(O)ccc3ccccc32)[s]1
5409,Cc1ccc(cc1)C(=O)Nc1cc2c(cc1)C(=O)NS2(=O)=O
5410,Cc1ccc(cc1)-c1[n]c([n]c(Nc2ccc(cc2)S(N)(=O)=O)c1C#N)SCC(=O)c1ccc(cc1)OC
5411,CCc1ccc(cc1)NC(=O)CSc1[n]c2ccc(I)cc2c(=O)[n]1-c1ccc(cc1)S(N)(=O)=O
5412,NS(=O)(=O)c1ccc(cc1)Nc1[n]c(Cl)[n]c(NC(CO)C(O)=O)[n]1
5413,NS(=O)(=O)c1ccc(CCN(Cc2ccccc2)C(=O)CN(Cc2ccccc2)Cc2ccccc2)cc1
5414,COc1cc2ccc(C=CC(=O)CC3OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C3OC(C)=O)cc2cc1
5415,NS(=O)(=O)c1ccc(CCN=Cc2cc(Br)ccc2O)cc1
5416,CC(=O)c1cc(ccc1)NC(=O)Nc1ccc(cc1)OS(N)(=O)=O
5417,COc1ccc(cc1)NC(=O)Nc1ccc(cc1)OS(N)(=O)=O
5418,NS(=O)(=O)c1cc2cc(ccc2oc1=O)[N+]([O-])=O
5419,CCc1ccccc1NC(=O)NCCS(=O)(=O)Nc1ccc(cc1)S(N)(=O)=O
5420,NS(=O)(=O)c1ccc(cc1)C(=O)NN=Cc1ccc(cc1)N1CCN(Cc2ccccc2)CC1
5421,CCOC(=O)NC(=S)N(CC(=O)c1ccccc1)c1ccc(cc1)S(N)(=O)=O
5422,CC(CCC(=O)OCCc1ccc(cc1)S(N)(=O)=O)C1CCC2C3C(CC(=O)C21C)C1(C)CCC(=O)CC1CC3=O
5423,CC(CCC(=O)Nc1ccc(cc1I)S(N)(=O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C21C
5424,Cc1cc(c(cc1Cl)SCc1cc(=O)[nH]c2ccccc21)S(=O)(=O)NC(=N)NCc1ccc(cc1)S(N)(=O)=O
5425,Cc1c([n][n][n]1-c1ccc(cc1)C(O)=O)C(C)=NNC(N)=S
5426,NS(=O)(=O)c1cc(ccc1)N=C1NC(=O)C(S1)=C1c2cc(Br)ccc2NC1=O
5427,CC(C)c1[n]c([n]c(Nc2cc(ccc2)S(N)(=O)=O)c1C#N)SCC(=O)c1ccc(Br)cc1
5428,CC(OS(N)(=O)=O)C(C)OS(N)(=O)=O
5429,NS(=O)(=O)c1ccc(cc1)NC(=O)Nc1ccc(Br)cc1F
5430,NS(=O)(=O)c1ccc(cc1)N(CC(=O)c1ccc(F)cc1)C=CC(=O)C(F)(F)F
5431,COc1cc2[s]c(NCC(=O)NCc3ccc(cc3)S(N)(=O)=O)[n]c2cc1
5432,NS(=O)(=O)c1ccc(CC[n+]2c(cc(cc2-c2ccccc2)-c2ccccc2)-c2ccccc2)cc1
5433,COC(=O)c1ccccc1S(N)(=O)=O
5434,CC1CCCCC1=O
5435,CC(NC(=O)c1cc(c(Cl)cc1)S(N)(=O)=O)C(O)=O
5436,NS(=O)(=O)c1ccc(cc1)-[n]1[n]c(CO)cc1-c1ccccc1
5437,NS(=O)(=O)c1ccc(cc1)NC(=S)NN=C1c2cc(ccc2NC1=O)OC(F)(F)F
5438,COc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
5439,CC(CCC(=O)Nc1[n][n]c([s]1)S(N)(=O)=O)C1CCC2C3C(CC(O)C21C)C1(C)CCC(O)CC1CC3O
5440,CC(C)OC(=O)c1ccc(O)c(O)c1
5441,NS(=O)(=O)c1ccc(CC[n+]2c(cccc2-c2ccccc2)-c2ccccc2)cc1
5442,NS(=O)(=O)c1ccc(cc1)N(CC(=O)c1ccccc1)C=CC(=O)C(F)(F)F
5443,CC(=O)OC1C(OC(COC(C)=O)C(OC(C)=O)C1OC(C)=O)[n]1cc([n][n]1)-c1cc(ccc1)S(N)(=O)=O
5444,COc1cc(C=CC(=O)CC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)ccc1
5445,CC(=O)c1ccc(cc1)NCC(=O)NCc1ccc(cc1)S(N)(=O)=O
5446,NS(=O)(=O)Oc1ccc(cc1)NC(=O)NCc1cccc[n]1
5447,COc1cc2CCN(C(c2cc1)c1ccccc1)S(N)(=O)=O
5448,Cc1[n][n](C)c2[n][n]c([n]c12)-c1cc(ccc1OCC)S(N)(=O)=O
5449,NS(=O)(=O)c1ccc(cc1)NN=C(CS(=O)(=O)c1ccccc1)c1ccc(Cl)cc1
5450,Cc1cc(c(cc1Cl)SCc1cccc2ccccc21)S(=O)(=O)NC(=N)Nc1cccc(c1)S(N)(=O)=O
5451,O
5452,Cc1c(c[n]c2c(c[n][n]12)NC(=O)NC=Cc1ccc(cc1)S(N)(=O)=O)C(=O)OCC
5453,NS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(Cl)c1
5454,NS(=O)(=O)c1ccc(cc1)NC(=O)c1c([n]oc1NC(=O)c1ccc(cc1)[N+]([O-])=O)-c1c(Cl)cccc1Cl
5455,NS(=O)(=O)c1ccc(CCN2C(=O)c3[n]cc[n]c3C2=O)cc1
5456,NS(=O)(=O)c1ccc(cc1)NC(=S)NN=C1c2cccc(Cl)c2NC1=O
5457,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCNCC1CCO
5458,NS(=O)(=O)c1ccc(cc1)-c1c[n]([n][n]1)C1OC(COC(=O)c2ccccc2)C(OC(=O)c2ccccc2)C1OC(=O)c1ccccc1
5459,NS(=O)(=O)c1ccccc1N=C1c2cc(F)ccc2NC1=O
5460,CCOC(=O)c1cccc(c1)NC(=O)Nc1ccc(cc1)OS(N)(=O)=O
5461,NS(=O)(=O)Nc1ccc(cc1)NC(=O)Nc1cccc(c1)[N+]([O-])=O
5462,COc1ccc(OC)c(c1)NC(=O)Nc1ccc(cc1)NS(N)(=O)=O
5463,CC(NC(=O)Nc1ccc(cc1)NS(N)(=O)=O)c1cccc2ccccc21
5464,Cc1cc(NC(=O)Nc2ccc(cc2)NS(N)(=O)=O)c(cc1)OC
5465,Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc1cc(ccc1)C1C2=C(CC(C)(C)CC2=O)N(c2ccc(cc2)S(N)(=O)=O)C2CC(C)(C)CC(=O)C=21
5466,NS(=O)(=O)Oc1ccc(cc1)NC(=O)NCCc1cccc[n]1
5467,NS(=O)(=O)Oc1ccc(cc1)NC(=O)Nc1cc2OCCOc2cc1
5468,CCOC(=O)c1ccccc1NC(=O)Nc1ccc(cc1)OS(N)(=O)=O
5469,NS(=O)(=O)c1cc(c(NS(=O)(=O)C(F)(F)F)c(Cl)c1Cl)S(N)(=O)=O
5470,NS(=O)(=O)Oc1ccc(cc1)NC(=O)Nc1ccc(cc1)[N+]([O-])=O
5471,NS(=O)(=O)Oc1ccc(cc1)NC(=O)NC12CC3CC(C1)CC(C2)C3
5472,NS(=O)(=O)Oc1ccc(cc1)NC(=O)NC(c1ccccc1)c1ccccc1
5473,CCOC(=O)c1ccc(cc1)NC(=O)Nc1ccc(cc1)OS(N)(=O)=O
5474,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O
5475,CC1CN(C)S(=O)(=O)c2ccc(N)cc21
5476,Cc1ccc(cc1)S(=O)(=O)CC(=NNc1ccc(cc1)S(N)(=O)=O)c1cc2ccccc2cc1
5477,CN1c2ccc(F)cc2C(=Nc2ccc(cc2)S(N)(=O)=O)C1=O
5478,NS(=O)(=O)c1ccc(cc1)-c1c[n]([n][n]1)C1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
5479,Cc1ccc(C=NCCc2ccc(cc2)S(N)(=O)=O)cc1
5480,CCOC(=O)C(=NNc1cc(ccc1)-[n]1[n]c(c(c1-c1ccccc1)C(=O)Nc1[n][n]c([s]1)S(N)(=O)=O)C(=O)Nc1[n][n]c([s]1)S(N)(=O)=O)C(=O)c1ccccc1
5481,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
5482,CC(Nc1[n]c(NCc2ccc(cc2)S(N)(=O)=O)[n]c(NC(C)C(O)=O)[n]1)C(O)=O
5483,COC(=O)CNc1[n]c(Nc2ccc(cc2)S(N)(=O)=O)[n]c(NCC(=O)OC)[n]1
5484,CCNS(=O)(=O)c1cc2c(cc1)C=CS2(=O)=O
5485,NS(=O)(=O)c1c[n]ccc1N1CCN(CC1)c1ccccc1
5486,CCOC1Oc2c(cccc2F)C(=O)C1=CNc1ccc(cc1)S(N)(=O)=O
5487,COc1cc(ccc1OC)C=CC(=O)CC1OC(CO)C(O)C(O)C1O
5488,OB1OCc2ccc(cc21)NC(=O)NCc1ccccc1
5489,COc1cc(C=NCc2ccc(cc2)S(N)(=O)=O)ccc1OCC#C
5490,Cc1ccc(CN2c3ccc(Br)cc3C(=Nc3ccc(cc3)NC(=O)Nc3ccc(cc3)S(N)(=O)=O)C2=O)cc1
5491,NS(=O)(=O)c1ccc(CCOS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
5492,CC(C)CC(=O)OCC1OC(C(OC(=O)CC(C)C)C(OC(=O)CC(C)C)C1OC(=O)CC(C)C)[n]1cc([n][n]1)-c1ccc(cc1)S(N)(=O)=O
5493,NC1Cc2cc(O)c(O)cc2CC1
5494,CC(=O)OC1C(NC(C)=O)C(OC(COC(C)=O)C1OC(C)=O)[n]1cc([n][n]1)-c1ccc(cc1)S(N)(=O)=O
5495,Oc1ccc2c(c1)C(=O)C(O)(O)C2=O
5496,COc1cc(C=NCc2ccc(cc2)S(N)(=O)=O)ccc1OCc1c[n](CCCOc2cc3oc(=O)ccc3cc2)[n][n]1
5497,CC(C)c1cc(cc(-c2ccccc2)[n+]1-c1ccc(cc1)S(N)(=O)=O)-c1ccccc1
5498,CC(CCC(=O)Nc1cc(ccc1)S(N)(=O)=O)C1CCC2C3C(CC(=O)C21C)C1(C)CCC(=O)CC1CC3=O
5499,COc1cc(ccc1O)-c1oc2cc(O)cc(O)c2c(=O)c1O
5500,NS(=O)(=O)c1ccc(cc1)NN=C(CS(=O)(=O)c1ccccc1)c1cc2ccccc2oc1=O
5501,Cc1c(c[n]c2c(c[n][n]12)NC(=S)Nc1cc(ccc1)S(N)(=O)=O)C(=O)OCC
5502,NS(=O)(=O)c1ccc(cc1)NS(=O)(=O)CCNC(=O)Nc1ccccc1
5503,NS(=O)(=O)c1ccc(cc1)C(=O)N1CCNCC1CCO
5504,COc1cc(C=C2N=C(c3ccccc3)N(c3ccc(cc3)S(N)(=O)=O)C2=O)c(cc1)OC
5505,COC(=O)CNC(=O)Nc1cc(ccc1)S(N)(=O)=O
5506,Oc1ccc2c(Cc3c-2[nH]c2ccccc23)c1O
5507,Cc1[n]cc(CO)c(CNc2[n]c(Nc3ccc(cc3)S(N)(=O)=O)[n]c(NCc3c(CO)c[n]c(C)c3O)[n]2)c1O
5508,COc1ccccc1C1OC(=NN1C(C)=O)c1ccc(cc1)S(=O)(=O)NC(C)=O
5509,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NCC(O)=O
5510,Cc1cc(cc(C)c1)NC(=O)Nc1cc(cc(c1O)[N+]([O-])=O)S(N)(=O)=O
5511,NS(=O)(=O)c1ccc(CCNC(=O)CCCc2ccc(cc2)N(CCCl)CCCl)cc1
5512,NS(=O)(=O)NC1CCCCC1
5513,CC1(C)CC(=O)C2C(C3=C(CC(C)(C)CC3=O)N(c3ccc(cc3)S(N)(=O)=O)C=2C1)c1cc(ccc1)NS(=O)(=O)c1ccc(Br)cc1
5514,COC(=O)c1c[n]([n][n]1)-c1c(F)c(F)c(c(F)c1F)S(N)(=O)=O
5515,COc1ccc(cc1)C(=O)NO
5516,NS(=O)(=O)c1cc(ccc1Cl)C(=O)NCCC(O)=O
5517,CC(=O)NC(CCCCNC(NC(=O)OC(C)(C)C)=NC(=O)OC(C)(C)C)C(=O)NCCc1ccc(cc1)S(N)(=O)=O
5518,COC(=O)CNc1[n]c(NCc2ccc(cc2)S(N)(=O)=O)[n]c(NCC(=O)OC)[n]1
5519,NS(=O)(=O)c1c[n](CC2CC2)ccc1=O
5520,Cc1cc2C(=Nc3ccc(cc3)S(N)(=O)=O)C(=O)Nc2cc1
5521,NS(=O)(=O)c1ccc(cc1)-c1ccc(Cc2ccccc2)cc1
5522,Cc1cc(=O)[n]2c([n]1)[n]([n]c2C(=O)NN=Cc1cc[n]cc1)-c1ccc(cc1)S(N)(=O)=O
5523,OB1OCc2ccc(cc21)NC(=O)Nc1ccc(cc1)C(F)(F)F
5524,NS(=O)(=O)c1c[n](CC(=O)Nc2ccc(Cl)cc2)ccc1=O
5525,Cc1[n]c(C(=O)Nc2cc(ccc2)S(N)(=O)=O)c(C)[n]c1C
5526,NS(=O)(=O)c1ccc(cc1)NS(=O)(=O)CCNC(=O)Nc1ccc(F)cc1
5527,NS(=O)(=O)c1ccc(cc1)-[n]1[n][n]c(C(O)=O)c1-c1ccc(Cl)cc1
5528,Cc1ccc(cc1)S(=O)(=O)N(c1ccccc1)c1ccccc1
5529,CC(=O)NC1C(OC(CO)C(O)C1O)[n]1cc([n][n]1)-c1ccc(cc1)S(N)(=O)=O
5530,NS(=O)(=O)c1ccc(cc1)NC(=O)Nc1ccc(cc1)N=C1c2cc(Cl)ccc2N(Cc2ccc(cc2)C#N)C1=O
